Label t_t m_0 |Delta_a| |Delta_e| cos(Delta_i) Delta_Omega Delta_omega Delta_theta
1.0 0.7567331293272278 1.1985119049193853 1.0982632009360227 1.0501845328610953 0.9953546987967964 -1.089052736585163 1.090061505764054 -0.02598191201692009
1.0 0.9794319595522631 0.11521126880582191 1.1502758456030895 1.0152794829076048 0.923934439238868 -1.0985359328526767 1.1675859737778218 0.2917697233415088
1.0 -0.32552957335069505 0.29420839067521953 -0.8927381584291214 -0.9848304779802028 -0.9928374994485394 0.9504861826496791 -0.8459318526421401 -1.581493017319401
1.0 -0.954480698344018 -1.1530267332095399 -0.9233170516675436 -0.7387237348830453 -0.6348097824801229 0.8438739831967372 -0.9605391593564827 0.0643685270849625
1.0 -0.8254107098056558 -0.4185747907508117 -0.8406648282511322 -0.6923575390181353 -0.6056610422686108 0.7781611361888401 -0.8685077679533973 0.15689969752863392
1.0 -0.9638639221234924 -0.5922213772816609 0.10937758283021012 0.5753198251012623 0.758557829240633 -0.34256241035236623 -0.035483769679691614 1.310176222905409
1.0 1.1144316019148128 1.4950646399016252 -0.02789939228631988 -0.5401803050486604 -0.7445853781883754 0.28303865260918776 0.1294417639668781 -0.3190851940771764
1.0 -1.711366869680647 -1.4816217574597468 -0.06958924641905485 0.6869217526512607 0.9923987368224155 -0.3057048659984287 -0.29963133902180794 0.19576425124872202
1.0 -0.708496659846087 -0.3047963177176227 -0.8156846387987869 -0.7136321027841191 -0.6462872015105202 0.7758498564697719 -0.8298947059519893 -2.4436576253955082
1.0 1.053400508533289 0.7600883604673749 1.4044777572682918 1.304185424968029 1.2184868523720478 -1.3733991384675934 1.4058647746425832 0.04694869993817417
1.0 0.5640064847908297 -0.3235969021190884 0.8313484425351688 0.7989474215804894 0.7590650948776334 -0.8263621755390359 0.8239181924032869 -2.689578472443613
1.0 0.24984512406492804 -0.7074165293229884 -0.658080012386914 -0.9478301636623309 -1.0426645799086345 0.8109857584195881 -0.5556858326294701 -0.9140985118407923
1.0 1.0347760624911984 1.236978688178962 1.6408539944859655 1.612423680308828 1.547827750361785 -1.6486773665624856 1.6153193874754461 -0.30586508180774513
1.0 -0.7226752762479899 -0.8605779744770067 -0.32572758333192386 -0.08578450906699432 0.020987658700385537 0.2107596311336402 -0.39235477036994215 -0.4397137396163772
1.0 -1.4206121703899848 -1.247601769423118 -1.2419497492110525 -0.9317141258769169 -0.7671330699236802 1.1042874452228617 -1.310970790113071 2.547701926650636
1.0 0.6577608221683704 1.1968323641542182 1.0547953126925937 1.0398837477129117 0.9997552086235804 -1.06149760020785 1.0373513161006538 -0.13460571374931823
1.0 -0.3354182750485037 -1.2430236800012189 -0.6217413281840691 -0.6366389841436136 -0.6224472373555824 0.6374719628562064 -0.6042107605518544 -2.089032282777969
1.0 1.1017941602241264 -0.08142324378203435 0.5329714130172947 0.17691091262724054 0.016991269023480887 -0.3630302187390475 0.6308069158283846 1.6628286554557887
1.0 1.3392755348923149 1.7384407689773747 0.5059524224852071 0.03507206488338731 -0.1699962122711991 -0.27854775736081944 0.6394867616412392 -0.637428536582604
1.0 -0.14562828456488 0.4130695016652231 0.7027686730800051 0.9573037223489438 1.0365675748953287 -0.8387595061148746 0.6102180253951032 -1.0120662364512194
1.0 0.9959471288265073 2.0946365986922397 1.1592980031647306 1.0192417743572577 0.9255767916388259 -1.1051624906788775 1.1779682195046164 0.3070201502261772
1.0 1.105310310995275 1.5581639297462133 1.2399296600038714 1.0719716542130269 0.9645088692462773 -1.1729973516737433 1.26545559533543 0.37725907991052193
1.0 0.5722080694405667 1.6785327413701798 1.1158542266387244 1.156078462715405 1.136057219199683 -1.1507937182667842 1.0802646367514948 -0.3967604343640622
1.0 -0.773650101641733 -1.022296501120298 -0.8078603632088558 -0.6741963473504957 -0.5944309959060478 0.7521999348440392 -0.831906842046464 0.19529855217157743
1.0 1.3226653822435421 1.2624951575191952 -0.2292792750634221 -0.8899175412722854 -1.1473056853154553 0.5608945198767629 -0.022338914934435843 0.34771777610255467
1.0 1.3434192746357307 0.08751027873753782 -0.0518636230500764 -0.674297401071446 -0.9220932694614714 0.36210449525405713 0.1396845249149367 0.13371837788914043
1.0 -1.6408663481602572 -1.4218037497319866 -1.4809734693021535 -1.135107397982886 -0.9485222638451616 1.3287907970907165 -1.5559105794553492 -0.20737810622955463
1.0 -1.5107855614808787 -1.161614589324905 -1.466566201961573 -1.1757559042718473 -1.0117110507281117 1.341570850739609 -1.5249567231976888 0.0063199265838409634
1.0 1.2508135229922073 0.4561621628013316 1.5013867263795158 1.3376770397546585 1.223421634580398 -1.440066687267321 1.5201576971583974 0.27177097314120974
1.0 0.4584243495601852 0.06857021080830433 0.8595909675362714 0.8825928014757373 0.8639939106725616 -0.8825354786744761 0.8346180753639417 -0.1623178929922517
1.0 -1.391411911504158 -1.1811467506264715 -0.017090486345900414 0.6085799512118049 0.85992610468788 -0.2938371077947671 -0.20819041201569274 0.7155650187177773
1.0 1.128149463996273 -0.09883783385506459 1.6643063784314909 1.5998743728284088 1.520093618463978 -1.6545394100010986 1.6492990605569167 -0.16588144952693984
1.0 0.3433025230287809 0.6860006463810264 0.9651358332413454 1.0686038629598378 1.0788181265081893 -1.0295102069975333 0.9133380558017409 -0.5658538395774151
1.0 0.7421768075127796 0.6397673485582397 1.2284866953275546 1.221943807735055 1.1795252898192503 -1.241675659034107 1.2048580055745222 -0.26313272812060595
1.0 0.8007294439081238 0.907101588473031 -0.347956113268022 -0.8040214772548449 -0.9755523568593593 0.5794222903459235 -0.20113946236709326 -0.4181033633361499
1.0 0.9515005739305118 0.9357120588949998 1.3805003490201666 1.3199310260261594 1.2509268166420904 -1.3688557181641534 1.3702323028650114 -0.10525865624232245
1.0 1.2220364671769153 0.7751356656100012 0.19318234064719678 -0.30851750845320636 -0.5158243891823608 0.0537356831348809 0.34267307189114804 -0.4138538173142266
1.0 1.1483121023540388 1.0394189566860692 1.6667570606341824 1.5938497410519306 1.5105944419337864 -1.6528079821128099 1.6542920841122224 -0.13210490834159977
1.0 -1.425626391565193 -0.9893130728960849 -0.8383073185991695 -0.41749275227861365 -0.22163071382659918 0.6402496577702605 -0.9495872555346275 -0.9727881874758424
1.0 -1.2252819995418784 -1.3053281379810011 -0.19735244005338112 0.3046985813994995 0.5123579373445404 -0.04968441923214105 -0.3468636105430623 1.2979107434533275
1.0 0.8960137160809188 0.6603341376756497 0.8999989950079462 0.7356321462539608 0.6406414589012682 -0.8303027845084144 0.9315182659212806 -2.201476213102899
1.0 0.8475388716825979 1.5437667337260332 1.122892798927647 1.040291370120952 0.970829425414827 -1.0968432486232798 1.1247412783127495 0.09855270741519533
1.0 0.389294980347261 -0.2689450258361865 0.7894074813858477 0.8248902362332846 0.813570364739939 -0.8176195856950491 0.762079701543871 -0.16444590604249293
1.0 -0.4362960518660376 -0.4851705999283373 -1.118119501662221 -1.2205144957228085 -1.2253798513711958 1.1840078652915527 -1.06345825696535 1.4199622752024756
1.0 0.9772210244075569 0.033300944979363714 -0.20542243316452435 -0.7031862535797163 -0.8960364946779104 0.4557181902443789 -0.04881976048189931 -0.3159952727190493
1.0 0.25458580577922096 -0.6281756059446201 -0.9966074253651277 -1.3793405833760422 -1.500543939101216 1.2002862377026162 -0.8586972961289898 -0.2801508824785715
1.0 0.6294422673265619 -0.1854546928988498 1.0015080601316746 0.9851253646552607 0.9461374147849357 -1.006765498522484 0.9856260019102617 -0.09608867318203626
1.0 0.8286359071114698 0.7726995295849266 -0.3510952692220752 -0.8206435062361028 -0.9974780304605955 0.5893087196387996 -0.20008733390613567 -0.36038871667036876
1.0 -0.27427123513752905 -0.5469406307834366 0.606779592250271 0.8938286139465729 0.9892376916759945 -0.7576553869489626 0.5062822906381399 -1.0740812210574753
1.0 0.8832102705612244 1.0119647229335447 -0.2577508329189486 -0.7269724443115677 -0.9066904009190221 0.49455246838015476 -0.10879036670638383 -0.4102077227966046
1.0 1.199777901860994 1.664706429619174 1.10924891363191 0.8634356909834565 0.729018821149357 -1.0018487946048509 1.1613252064392976 -2.012035940860426
1.0 0.5913255859910617 1.4208024251852565 1.0778675923214287 1.0992395344714712 1.0728984395826573 -1.1029230883827403 1.048839392966755 -0.29653086532002976
1.0 -0.8261756238435486 -0.999949739224586 -0.8513903341439568 -0.7056144937929525 -0.6195863623545649 0.7902891290502622 -0.8782348659561644 0.1736973228042092
1.0 -0.3807736795151165 0.47018567393235183 -1.0501001398237462 -1.159393293696459 -1.1692188868453544 1.1185086615368243 -0.9947471889831078 1.3945665440154333
1.0 1.1264250070908601 1.0947597120956754 1.6201700582183458 1.5446762369798674 1.461899722728876 -1.6043111101276142 1.6094685156805606 -0.11049306107612612
1.0 -0.2513678562894372 -0.5133187136731832 0.006173093201310476 0.12168949724566076 0.1678408066349038 -0.06370395199681016 -0.02930396807288571 -0.02285760709652016
1.0 0.8213507913620618 0.31862837525600063 0.7064870885297853 0.5240154394086187 0.42804574279781826 -0.6251969745285374 0.7475838562188046 0.795348845839569
1.0 -2.0301180321356878 -2.1693934020279544 -1.4279562439138083 -0.8915481896143528 -0.6302809541876119 1.1803042495945253 -1.5623057487093996 1.755470174669288
1.0 -0.06596976744364406 0.9124391463915781 -0.9935715391800929 -1.2302906987279296 -1.2930374171250247 1.1245945185393398 -0.900405341581211 1.8928181680409406
1.0 -0.430019398928426 -0.3180557204760891 0.5599895988767652 0.9050316033483812 1.0251968375342004 -0.7390800043111208 0.44272253495915354 -1.2862202873492405
1.0 0.2435481647552521 0.3355071540709574 0.9040073112327816 1.036257872229087 1.0599902623735964 -0.9818775321596614 0.8446773810129334 -0.6443219242631516
1.0 0.35748447054118915 -0.33961487787790695 -0.9641553965796364 -1.3847899890301636 -1.5222393873369091 1.1862488667701336 -0.8153244202619503 -0.1495325170310999
1.0 -0.8997484194868538 -0.900589453750494 -0.9458010405795265 -0.7920323757763745 -0.6997492976391273 0.881988523126798 -0.9731216308275037 -2.5667438046045428
1.0 0.7226415357967491 -0.06356551809413814 1.3979582246910907 1.445737675763386 1.4195725613613863 -1.4404309155908825 1.3541709883263795 -0.5544918459106518
1.0 1.25266582093572 1.084361366213575 -0.030366810903234644 -0.605924606214731 -0.8356195840897893 0.3170077494704795 0.14638867832382957 -0.060751130588895405
1.0 0.44674323645167857 0.8536800251489611 -0.496563254001662 -0.8321615822240772 -0.9505930432860442 0.670108220699819 -0.3835092808906878 -0.834445825687534
1.0 0.7961837922382187 0.9181377990056455 -0.3468963956545586 -0.8006184114541459 -0.9712431576999883 0.5771830059165359 -0.20081893174594326 -0.4284451002438362
1.0 -1.1440945333841186 -0.60356815531742 -1.2407753152959087 -1.055476454991062 -0.9410261025874447 1.1652304295090117 -1.2715899461073545 0.2848216161546899
1.0 0.8234303360504548 0.544428471138187 1.2528018487356174 1.2159786181765349 1.1606386507662834 -1.2512573450160995 1.2379317099885583 -0.1506650865373924
1.0 1.1165344748869068 1.313996972872854 1.5883697793231546 1.5088231579371956 1.4254583282344209 -1.5700696731764545 1.5795718804041006 -0.08650994312211902
1.0 -0.7848644441249638 -0.9692096576777323 0.33931131352794913 0.7858708197600207 0.9538786531679839 -0.5659343630939061 0.195583841402517 1.225507896054788
1.0 -0.43781502639845726 -0.3871198566474317 -0.29077180534896346 -0.1704799660669727 -0.11279844550178017 0.2348405380156692 -0.3215147666937316 0.03707822618644312
1.0 0.2741605121445599 0.44777001308431585 0.9636469987279601 1.0980342201819995 1.1206845734188782 -1.043378076156595 0.9024189489536273 -0.6954265690996291
1.0 -0.7098009623271546 -0.4189606567415613 -0.7703397986349446 -0.6555292554872357 -0.5845353452193564 0.7235533172047365 -0.7893998922212062 0.24815701065866963
